X,Y,ID,RA_NE,Name,Village,Sub_Distri,District,Province,Latitude,Longitude,Cluster_Nu,Type_,Year_,Funds_Reci,Constructi
114.918388900000082,-2.516166666999936,MT-PSA0342,MoRA,PP. Miftahul Ulum Ambahai,"Jl. Kali paminggir, Dusun Ambahai Rt04",Danau Panggang,Hulu Sungai Utara,Kalimantan Selatan,     -2.51616666700,    114.91838890000,9,MT-PSA,2009,"802,702,000.00",M2
113.908027800000013,-8.226166666999916,MT-PSA0343,MoRA,MIN.Garahan,Garahan,Silo,Jember,Jawa Timur,     -8.22616666700,    113.90802780000,9,MT-PSA,2009,"1,149,717,000.00",M1
113.6646389,-8.1285,MT-PSA0344,MoRA,PP.Al-Alawiyah,Karangpring,Sukorambi,Jember,Jawa Timur,     -8.12850000000,    113.66463890000,9,MT-PSA,2009,"714,956,000.00",M2
113.362277800000015,-8.339694443999917,MT-PSA0345,MoRA,PP. Mathlabul Ulum,Kepanjen,Gumuk Mas,Jember,Jawa Timur,     -8.33969444400,    113.36227780000,9,MT-PSA,2009,"714,656,000.00",M2
113.852833300000043,-8.051138888999958,MT-PSA0346,MoRA,PP. Miftahul Ulum,Arjasa,Sukowono,Jember,Jawa Timur,     -8.05113888900,    113.85283330000,9,MT-PSA,2009,"715,768,000.00",M2
113.84275,-8.266444443999944,MT-PSA0347,MoRA,PP. Misbahul Falah,Pace,Silo,Jember,Jawa Timur,     -8.26644444400,    113.84275000000,9,MT-PSA,2009,"715,709,000.00",M2
113.755416700000069,-8.22183333299995,MT-PSA0348,MoRA,PP. Nurul Qonaah,Karang Kedawung,Mumbulsari,Jember,Jawa Timur,     -8.22183333300,    113.75541670000,9,MT-PSA,2009,"1,150,796,000.00",M1
113.300777800000105,-8.022861110999941,MT-PSA0349,MoRA,PP.Miftahul Ulum,Ranuwurung,Randuagung,Lumajang,Jawa Timur,     -8.02286111100,    113.30077780000,9,MT-PSA,2009,"1,149,344,000.00",M1
113.2583333,-8.03780555599991,MT-PSA0350,MoRA,PP. Nur Muhammad,Kebonan,Klakah,Lumajang,Jawa Timur,     -8.03780555600,    113.25833330000,9,MT-PSA,2009,"357,920,000.00",M2
113.292805600000065,-8.28447222199992,MT-PSA0351,MoRA,PP. Ulil Albab,Wot Galih,Yosowilangun,Lumajang,Jawa Timur,     -8.28447222200,    113.29280560000,9,MT-PSA,2009,"713,869,000.00",M2
113.473833300000024,-7.871416666999949,MT-PSA0352,MoRA,PP. Ihyaul Iman,Renteng,Gading,Probolinggo,Jawa Timur,     -7.87141666700,    113.47383330000,9,MT-PSA,2009,"714,910,000.00",M2
113.375805600000035,-7.890722221999908,MT-PSA0353,MoRA,PP. Ilhamul Hasan,Rajek,Tiris,Probolinggo,Jawa Timur,     -7.89072222200,    113.37580560000,9,MT-PSA,2009,"714,940,000.00",M2
113.378055600000039,-7.174305555999922,MT-PSA0354,MoRA,PP. Miftahul Ulum,Pamolaan,Camplong,Sampang,Jawa Timur,     -7.17430555600,    113.37805560000,9,MT-PSA,2009,"718,437,000.00",M2
113.34075,-7.068472221999912,MT-PSA0355,MoRA,PP. Roudhotul Ulum,Pandan,Omben,Sampang,Jawa Timur,     -7.06847222200,    113.34075000000,9,MT-PSA,2009,"1,164,961,000.00",M1
113.22325,-7.31905555599991,MT-PSA0356,MoRA,YPI. Sirojul Mustofa,Pulau Mandangin,Sampang (Sampang),Sampang,Jawa Timur,     -7.31905555600,    113.22325000000,9,MT-PSA,2009,"745,515,000.00",M2
115.273611100000039,-2.262722221999923,MT-PSA0357,MoRA,PP. Ad Durul Farida,Dusun Talam Benua Lawas,Banua Lawas,Tabalong,Kalimantan Selatan,     -2.26272222200,    115.27361110000,9,MT-PSA,2009,"756,133,000.00",M2
115.77075,-3.244055555999921,MT-PSA0358,MoRA,Yayasan  Al Istiqomah,Mantewe,Mantewe,Tanah Bumbu,Kalimantan Selatan,     -3.24405555600,    115.77075000000,9,MT-PSA,2009,"756,687,000.00",M2
114.7069722,-3.987194443999954,MT-PSA0359,MoRA,MIN Kuringkit,Kuringkit,Panyipatan,Tanah Laut,Kalimantan Selatan,     -3.98719444400,    114.70697220000,9,MT-PSA,2009,"754,605,000.00",M2
114.699472200000059,-3.608222221999938,MT-PSA0360,MoRA,PP. Darussalim,Desa Bati-bati,Bati - Bati,Tanah Laut,Kalimantan Selatan,     -3.60822222200,    114.69947220000,9,MT-PSA,2009,"753,565,000.00",M2
118.622944400000051,-8.50633333299993,MT-PSA0361,MoRA,MIN Sila Bolo,Kenanga,Bolo,Bima,Nusa Tengarra Barat,     -8.50633333300,    118.62294440000,10,MT-PSA,2009,"732,801,000.00",M2
118.727638900000102,-8.447972221999919,MT-PSA0362,MoRA,MIN Tolobali,Sarae,Rasanae Barat,Kota Bima,Nusa Tengarra Barat,     -8.44797222200,    118.72763890000,10,MT-PSA,2009,"1,169,588,000.00",M1
118.687583300000028,-8.423805555999934,MT-PSA0363,MoRA,PP. Al-Muthmainnah,Punti,Soromandi,Bima,Nusa Tengarra Barat,     -8.42380555600,    118.68758330000,10,MT-PSA,2009,"1,173,581,000.00",M1
118.975916700000084,-8.594166666999911,MT-PSA0364,MoRA,PP. Ulil Albab,Simpasae,Lambu,Bima,Nusa Tengarra Barat,     -8.59416666700,    118.97591670000,10,MT-PSA,2009,"1,167,073,000.00",M1
116.0975833,-8.550333332999912,MT-PSA0365,MoRA,MIN Model Sesela,Sesela,Gunung Sari (Lombok Barat),Lombok Barat,Nusa Tengarra Barat,     -8.55033333300,    116.09758330000,10,MT-PSA,2009,"722,189,000.00",M2
116.083277800000019,-8.531055555999956,MT-PSA0366,MoRA,PP. Madrasatul Quraniyah,Batu Layar,Batu Layar,Lombok Barat,Nusa Tengarra Barat,     -8.53105555600,    116.08327780000,10,MT-PSA,2009,"1,157,041,000.00",M1
116.461694400000056,-8.285138888999938,MT-PSA0367,MoRA,PP. Nurul Haq,Sambik Elen,Bayan (Lombok Barat),Lombok Barat,Nusa Tengarra Barat,     -8.28513888900,    116.46169440000,10,MT-PSA,2009,"727,930,000.00",M2
116.2545,-8.74361111099995,MT-PSA0369,MoRA,PP. Mirajussibyan Nw.,Penujak,Praya Barat,Lombok Tengah,Nusa Tengarra Barat,     -8.74361111100,    116.25450000000,10,MT-PSA,2009,"723,750,000.00",M2
116.33636110000009,-8.65105555599996,MT-PSA0370,MoRA,YP. Aassalamah NW,Dasan Baru,Kopang,Lombok Tengah,Nusa Tengarra Barat,     -8.65105555600,    116.33636110000,10,MT-PSA,2009,"734,441,000.00",M2
116.294666700000107,-8.892361110999957,MT-PSA0372,MoRA,PP. Darul Abror Nahdlatul Wathan,Kute,Pujut,Lombok Tengah,Nusa Tengarra Barat,     -8.89236111100,    116.29466670000,10,MT-PSA,2009,"1,158,621,000.00",M1
116.36619440000004,-8.562916666999911,MT-PSA0373,MoRA,PP. Dawatul Khaer,Setiling,BatukLiang Utara,Lombok Tengah,Nusa Tengarra Barat,     -8.56291666700,    116.36619440000,10,MT-PSA,2009,"726,412,000.00",M2
116.425888900000018,-8.75219444399994,MT-PSA0374,MoRA,Yayasan Pendidikan Islam Darul Ichsan,Lekor,Janapria,Lombok Tengah,Nusa Tengarra Barat,     -8.75219444400,    116.42588890000,10,MT-PSA,2009,"723,958,000.00",M2
116.463166700000102,-8.708722221999949,MT-PSA0376,MoRA,MIN Model Gunung Rajak,Gunung Rajak,Sakra Barat,Lombok Timur,Nusa Tengarra Barat,     -8.70872222200,    116.46316670000,10,MT-PSA,2009,"726,384,000.00",M2
116.686694400000079,-8.339277777999939,MT-PSA0378,MoRA,PP. Nurul Hijrah. Nw,Sugihan,Sambelia,Lombok Timur,Nusa Tengarra Barat,     -8.33927777800,    116.68669440000,10,MT-PSA,2009,"581,681,000.00",M1
116.4771111,-8.675222221999945,MT-PSA0379,MoRA,PP. Darussalam Al Qubro,Rumbuk,Sakra,Lombok Timur,Nusa Tengarra Barat,     -8.67522222200,    116.47711110000,10,MT-PSA,2009,"1,160,749,000.00",M1
116.479805600000077,-8.830055555999934,MT-PSA0380,MoRA,PP. Nawarul Uyun Nw Serumbung,Pemongkong,Jerowaru,Lombok Timur,Nusa Tengarra Barat,     -8.83005555600,    116.47980560000,10,MT-PSA,2009,"1,174,361,000.00",M1
116.8269722,-8.70916666699992,MT-PSA0382,MoRA,MIN Lamunga,Batu Putih,Taliwang,Sumbawa Barat,Nusa Tengarra Barat,     -8.70916666700,    116.82697220000,10,MT-PSA,2009,"727,796,000.00",M2
116.901361100000031,-8.730916666999917,MT-PSA0383,MoRA,PP. Himmatul Ummah,Sapugara Bree,Brang Rea,Sumbawa Barat,Nusa Tengarra Barat,     -8.73091666700,    116.90136110000,10,MT-PSA,2009,"1,168,542,000.00",M1
120.0695,-5.50330555599993,MT-PSA0384,MoRA,PP. Al-Mutaallim,Bajiminasa,Gantarang Keke,Bantaeng,Sulawesi Selatan,     -5.50330555600,    120.06950000000,11,MT-PSA,2009,"361,930,500.00",M2
120.0011111,-5.497083332999921,MT-PSA0385,MoRA,PP. Darul Ilmi Al-Islamy,Lonrong,Eremerasa,Bantaeng,Sulawesi Selatan,     -5.49708333300,    120.00111110000,11,MT-PSA,2009,"1,161,640,000.00",M1
120.125111100000026,-4.970805555999959,MT-PSA0386,MoRA,PP. Pendidikan Islam Darul Abrar,Balle,Kahu,Bone,Sulawesi Selatan,     -4.97080555600,    120.12511110000,11,MT-PSA,2009,"724,174,000.00",M2
120.337555600000087,-5.489333332999934,MT-PSA0387,MoRA,MTs SA - MIN Benjala,Benjala,Bonto Bahari,Bulukumba,Sulawesi Selatan,     -5.48933333300,    120.33755560000,11,MT-PSA,2009,"723,861,000.00",M2
120.159305600000039,-5.542666666999935,MT-PSA0388,MoRA,PPS Al Mubaraq,Bialo,Gantarang,Bulukumba,Sulawesi Selatan,     -5.54266666700,    120.15930560000,11,MT-PSA,2009,"723,861,000.00",M2
120.042277800000079,-5.421611110999947,MT-PSA0389,MoRA,MTs DDI Abdurrahman Ambo Dalle,Benteng Malaweng,Gantarang,Bulukumba,Sulawesi Selatan,     -5.42161111100,    120.04227780000,11,MT-PSA,2009,"724,843,000.00",M2
119.754277800000068,-3.492,MT-PSA0390,MoRA,MIN Papi Buntu,Jl. Jembatan Gantung No.22 Buttu Batu,Enrekang,Enrekang,Sulawesi Selatan,     -3.49200000000,    119.75427780000,11,MT-PSA,2009,"724,089,000.00",M2
119.8498333,-3.467472221999913,MT-PSA0391,MoRA,PP. Darul Hikmah,Jl. Dusun Pandung Batu,Baraka,Enrekang,Sulawesi Selatan,     -3.46747222200,    119.84983330000,11,MT-PSA,2009,"1,162,650,000.00",M1
119.803888900000061,-3.421027777999939,MT-PSA0392,MoRA,PP. Nurul Huda,Jl. Dusun Tanete,Anggeraja,Enrekang,Sulawesi Selatan,     -3.42102777800,    119.80388890000,11,MT-PSA,2009,"724,772,000.00",M2
119.698555600000077,-5.3435,MT-PSA0393,MoRA,PP. Nurhidayah Rabbin,Bontomanae,Bungaya,Gowa,Sulawesi Selatan,     -5.34350000000,    119.69855560000,11,MT-PSA,2009,"1,161,640,000.00",M1
119.521833300000026,-5.4635,MT-PSA0394,MoRA,PP. Babul Khaerul,Barana,Bangkala Barat,Jeneponto,Sulawesi Selatan,     -5.46350000000,    119.52183330000,11,MT-PSA,2009,"724,010,000.00",M2
119.6841111,-5.657055555999932,MT-PSA0395,MoRA,PP. Darul Itisham,Turatea,Tamalatea (Jeneponto),Jeneponto,Sulawesi Selatan,     -5.65705555600,    119.68411110000,11,MT-PSA,2009,"1,161,614,000.00",M1
120.375777800000037,-3.428388888999962,MT-PSA0396,MoRA,PP. Islam Wathoniyah,Cimpu,Suli,Luwu,Sulawesi Selatan,     -3.42838888900,    120.37577780000,11,MT-PSA,2009,"1,162,132,000.00",M1
120.282527800000025,-3.26508333299995,MT-PSA0398,MoRA,MIN 01 Buntu Batu,Buntu Batu,Bupon,Luwu,Sulawesi Selatan,     -3.26508333300,    120.28252780000,11,MT-PSA,2009,"1,162,132,000.00",M1
120.272472200000038,-3.321416666999937,MT-PSA0399,MoRA,PP. Istiqomah Salu Makarra Yaminas Noling,Noling,Bupon Pegunungan,Luwu,Sulawesi Selatan,     -3.32141666700,    120.27247220000,11,MT-PSA,2009,"1,162,650,000.00",M1
120.253638900000055,-3.373666666999952,MT-PSA0400,MoRA,PP. Al Mukaromah,Tumbubara,Bajo,Luwu,Sulawesi Selatan,     -3.37366666700,    120.25363890000,11,MT-PSA,2009,"724,010,000.00",M2
120.395722200000023,-3.6065,MT-PSA0401,MoRA,MIN 02 Sampano,Sampano,Larompong Selatan,Luwu,Sulawesi Selatan,     -3.60650000000,    120.39572220000,11,MT-PSA,2009,"724,010,000.00",M2
120.39475,-3.266638888999921,MT-PSA0402,MoRA,PP. Al Qoshosh,Jenemaija,Ponrang Selatan,Luwu,Sulawesi Selatan,     -3.26663888900,    120.39475000000,11,MT-PSA,2009,"1,162,132,000.00",M1
120.774444400000107,-2.560972221999918,MT-PSA0403,MoRA,PP. Al Furqon Landuri,Laro,Burau,Luwu Timur,Sulawesi Selatan,     -2.56097222200,    120.77444440000,11,MT-PSA,2009,"1,162,650,000.00",M1
120.974,-2.520888888999934,MT-PSA0404,MoRA,PP. Birrul Walidhain,Tawakua,Angkona,Luwu Timur,Sulawesi Selatan,     -2.52088888900,    120.97400000000,11,MT-PSA,2009,"725,107,000.00",M2
120.9508889,-2.605527777999953,MT-PSA0405,MoRA,PP. Al Falah DDI Angkona,Desa Tampinna,Angkona,Luwu Timur,Sulawesi Selatan,     -2.60552777800,    120.95088890000,11,MT-PSA,2009,"1,162,650,000.00",M1
120.296194400000104,-2.700111110999956,MT-PSA0406,MoRA,PP. Karya Mulya,Larak,Baebunta,Luwu Utara,Sulawesi Selatan,     -2.70011111100,    120.29619440000,11,MT-PSA,2009,"1,162,650,000.00",M1
120.354944400000022,-2.815861110999947,MT-PSA0408,MoRA,PP. Patiman Jawari,Waetuo,Malangke barat,Luwu Utara,Sulawesi Selatan,     -2.81586111100,    120.35494440000,11,MT-PSA,2009,"724,010,000.00",M2
120.525555600000075,-2.649055555999951,MT-PSA0409,MoRA,PP. Nurul Ulum Sukaraya,Sukaraya,Bone-Bone,Luwu Utara,Sulawesi Selatan,     -2.64905555600,    120.52555560000,11,MT-PSA,2009,"1,162,650,000.00",M1
120.184388900000044,-2.966,MT-PSA0411,MoRA,PP. Modern Datok Sulaiman Palopo,Jl Dr Ratulangi Km 5 No 16 Kel Balandai,Bara,Kota Palopo,Sulawesi Selatan,     -2.96600000000,    120.18438890000,11,MT-PSA,2009,"1,162,132,000.00",M1
120.528888900000084,-5.979638888999943,MT-PSA0412,MoRA,MIN Buki,Balang Butung,Bontomatene,Selayar,Sulawesi Selatan,     -5.97963888900,    120.52888890000,11,MT-PSA,2009,"364,890,000.00",M2
120.490166700000032,-6.188333332999946,MT-PSA0413,MoRA,MIN Matang Selatan,Bontotangnga,Bontoharu,Selayar,Sulawesi Selatan,     -6.18833333300,    120.49016670000,11,MT-PSA,2009,"729,806,000.00",M2
119.9771111,-3.90875,MT-PSA0414,MoRA,MIN Salo Mallori,Jl. Pendidikan Salomallori,Duapitue,Sidenreng rappang,Sulawesi Selatan,     -3.90875000000,    119.97711110000,11,MT-PSA,2009,"1,161,210,000.00",M1
119.799222200000031,-3.970722221999949,MT-PSA0415,MoRA,PP. Al Ikhlas,Jl. Mesjid No. 11 WetteE,Panca Lautang,Sidenreng rappang,Sulawesi Selatan,     -3.97072222200,    119.79922220000,11,MT-PSA,2009,"724,693,000.00",M2
119.885444400000097,-4.0655,MT-PSA0416,MoRA,PP. DDI  As-Salman,Jl. Lahalede No. 96 Allekkuang,Maritengngae,Sidenreng rappang,Sulawesi Selatan,     -4.06550000000,    119.88544440000,11,MT-PSA,2009,"1,162,650,000.00",M1
120.028027800000018,-3.84283333299993,MT-PSA0417,MoRA,PP. Jabal Nur,Jl. Pesantren Desa Bila,Duapitue,Sidenreng rappang,Sulawesi Selatan,     -3.84283333300,    120.02802780000,11,MT-PSA,2009,"724,693,000.00",M2
120.05086110000002,-3.764888888999906,MT-PSA0418,MoRA,PP. Nurul Ilmi,Jl. Poros Compong-Batu,Pitu Raise,Sidenreng rappang,Sulawesi Selatan,     -3.76488888900,    120.05086110000,11,MT-PSA,2009,"1,162,650,000.00",M1
120.224222200000099,-5.172861110999918,MT-PSA0419,MoRA,PP. Darul Ihsan,Salohe,Sinjai Timur,Sinjai,Sulawesi Selatan,     -5.17286111100,    120.22422220000,11,MT-PSA,2009,"1,161,640,000.00",M1
120.217833300000052,-5.253833332999932,MT-PSA0420,MoRA,PP. Nurul Irham,Lembang Lohe,Tellu Limpoe,Sinjai,Sulawesi Selatan,     -5.25383333300,    120.21783330000,11,MT-PSA,2009,"724,544,000.00",M2
119.983611100000076,-4.291638888999955,MT-PSA0421,MoRA,PP. Siratal Mustaqiem,Mattanru,Ganra,Soppeng,Sulawesi Selatan,     -4.29163888900,    119.98361110000,11,MT-PSA,2009,"723,782,000.00",M2
119.827,-4.52358333299992,MT-PSA0422,MoRA,PP. DDI Jarasua,Jl. Jarasua,Mario Riawa,Soppeng,Sulawesi Selatan,     -4.52358333300,    119.82700000000,11,MT-PSA,2009,"723,782,000.00",M2
120.0129167,-4.386111110999934,MT-PSA0423,MoRA,PP. DDI Jekkae,Tinco,Citta,Soppeng,Sulawesi Selatan,     -4.38611111100,    120.01291670000,11,MT-PSA,2009,"723,861,000.00",M2
119.953583300000105,-4.369166666999945,MT-PSA0424,MoRA,PP. Nurassaadah,Jl. H.A. Machmud Jampu SerengE,Lili Riaja,Soppeng,Sulawesi Selatan,     -4.36916666700,    119.95358330000,11,MT-PSA,2009,"723,861,000.00",M2
119.856027800000106,-4.252555555999948,MT-PSA0425,MoRA,PP. Pertanian NU,Jl. LattiE,Donri Donri,Soppeng,Sulawesi Selatan,     -4.25255555600,    119.85602780000,11,MT-PSA,2009,"723,782,000.00",M2
120.14575,-4.126611110999931,MT-PSA0426,MoRA,MTs SA MIN Lagosi,Jl. Mesjid Nurul Ikhsan Lagosi,Pammana,Wajo,Sulawesi Selatan,     -4.12661111100,    120.14575000000,11,MT-PSA,2009,"723,861,000.00",M2
120.096083300000032,-4.194777777999946,MT-PSA0427,MoRA,PP. MTs SA Nurul Ulum,Jl. Poros Bone Pammana Maroanging,Pammana,Wajo,Sulawesi Selatan,     -4.19477777800,    120.09608330000,11,MT-PSA,2009,"723,861,000.00",M2
120.316444400000023,-3.68872222199991,MT-PSA0428,MoRA,PP. MTs SA Darun Naim,Jl. Pao Toa Abbanderange,Pitumpanua,Wajo,Sulawesi Selatan,     -3.68872222200,    120.31644440000,11,MT-PSA,2009,"1,161,614,000.00",M1
106.351916700000061,-6.093472221999946,MT-PSA0429,MoRA,PP. Bani Mursyid Al Quraniah,Bojonglo Mekarsari,Carenang,Serang,Banten,     -6.09347222200,    106.35191670000,12,MT-PSA,2009,"721,047,000.00",M2
106.330194400000039,-6.150638888999936,MT-PSA0430,MoRA,PP. Bani MaMun Assalami BANI MAKMUN ASSALAMI,Kibin,Kibin,Serang,Banten,     -6.15063888900,    106.33019440000,12,MT-PSA,2009,"1,166,545,000.00",M1
106.328638900000044,-6.03566666699993,MT-PSA0431,MoRA,PP. Bani Soleh Tanara,Cerukcuk,Tanara,Serang,Banten,     -6.03566666700,    106.32863890000,12,MT-PSA,2009,"718,047,000.00",M2
106.493111100000078,-6.224861110999939,MT-PSA0432,MoRA,PP. Ar Rosyidiah,Bojong,Cikupa,Tangerang,Banten,     -6.22486111100,    106.49311110000,12,MT-PSA,2009,"716,547,000.00",M2
106.40783330000005,-6.262583332999952,MT-PSA0433,MoRA,PP. Al Husna,Cempaka,Cisoka,Tangerang,Banten,     -6.26258333300,    106.40783330000,12,MT-PSA,2009,"718,683,000.00",M2
106.418194400000061,-6.123138888999961,MT-PSA0434,MoRA,PP. Riyadhul Jannah,Kemuning,Kresek,Tangerang,Banten,     -6.12313888900,    106.41819440000,12,MT-PSA,2009,"721,429,000.00",M2
107.526833,-7.02736,MT-PSA0436,MoRA,PP. Al Jawahir,Pemekaran,Soreang (Bandung),Bandung,Jawa Barat,     -7.02736100000,    107.52683300000,12,MT-PSA,2009,"731,518,000.00",M2
106.866416700000059,-6.719777777999923,MT-PSA0438,MoRA,PP. Tarbiyatul Huda Pancawati,Pancawati,Caringin (Bogor),Bogor,Jawa Barat,     -6.71977777800,    106.86641670000,12,MT-PSA,2009,"1,147,852,000.00",M1
106.779916700000058,-6.744694443999947,MT-PSA0439,MoRA,PP. Miftahul Aziz Cigombong,Tugujaya,Cigombong,Bogor,Jawa Barat,     -6.74469444400,    106.77991670000,12,MT-PSA,2009,"718,580,000.00",M2
106.705361100000061,-6.465277777999916,MT-PSA0440,MoRA,PP. An Nur Ciseeng,Poncol,Ciseeng,Bogor,Jawa Barat,     -6.46527777800,    106.70536110000,12,MT-PSA,2009,"717,032,000.00",M2
107.044056,-6.493333,MT-PSA0441,MoRA,PP. Salafiyah Al Ikhlas Singajaya,Singajaya,Jonggol,Bogor,Jawa Barat,     -6.49333300000,    107.04405600000,12,MT-PSA,2009,"719,607,000.00",M2
107.025194400000032,-6.501416666999944,MT-PSA0442,MoRA,PP. Salafiyah Roudhatul Atfal Bahriyatus Saadah,Cibodas,Jonggol,Bogor,Jawa Barat,     -6.50141666700,    107.02519440000,12,MT-PSA,2009,"719,345,000.00",M2
107.095194400000025,-6.495555555999942,MT-PSA0443,MoRA,PP. Al Hikmah Bendungan,Bendungan,Jonggol,Bogor,Jawa Barat,     -6.49555555600,    107.09519440000,12,MT-PSA,2009,"1,144,856,000.00",M1
107.056138900000064,-6.491194443999916,MT-PSA0444,MoRA,PP. Hidayatussalam Sukasirna,Sukasima,Jonggol,Bogor,Jawa Barat,     -6.49119444400,    107.05613890000,12,MT-PSA,2009,"721,953,000.00",M2
107.025138900000059,-6.447444443999927,MT-PSA0445,MoRA,PP. Al Ikhlas Ciukuy Singasari,Singasari,Jonggol,Bogor,Jawa Barat,     -6.44744444400,    107.02513890000,12,MT-PSA,2009,"719,898,000.00",M2
106.625222200000053,-6.634611110999913,MT-PSA0446,MoRA,PP. Hidayatul Falah Karyasari,Karyasari,Leuwiliang,Bogor,Jawa Barat,     -6.63461111100,    106.62522220000,12,MT-PSA,2009,"1,165,116,000.00",M1
106.654444400000045,-6.659361110999953,MT-PSA0447,MoRA,PP. Mabdaul Irfan Pamijahan,Gunungsari,Pamijahan,Bogor,Jawa Barat,     -6.65936111100,    106.65444440000,12,MT-PSA,2009,"1,158,925,000.00",M1
106.708333,-6.42189,MT-PSA0450,MoRA,PP. Darunnaim Yapia,Warujaya Ujung,Parung,Bogor,Jawa Barat,     -6.42188900000,    106.70833300000,12,MT-PSA,2009,"1,148,408,000.00",M1
106.556638900000053,-6.356583332999946,MT-PSA0452,MoRA,"PP. Matlaul Huda Cilangkap
MTs-SA Riyadul Bayan",Cilangkap,Parung Panjang,Bogor,Jawa Barat,     -6.35658333300,    106.55663890000,12,MT-PSA,2009,"721,180,000.00",M2
106.647694400000034,-6.362527777999958,MT-PSA0453,MoRA,PP. Roudhotut Tauhid Rumpin,Sukamulya,Rumpin,Bogor,Jawa Barat,     -6.36252777800,    106.64769440000,12,MT-PSA,2009,"716,453,000.00",M2
106.966833300000076,-6.571305555999913,MT-PSA0454,MoRA,PP. Nurul Ihsan Cibadak,Cibadak,Sukamakmur,Bogor,Jawa Barat,     -6.57130555600,    106.96683330000,12,MT-PSA,2009,"718,471,000.00",M2
106.990472,-6.57292,MT-PSA0455,MoRA,PP. Al Falah Pangupukan,Sukamakmur,Sukamakmur,Bogor,Jawa Barat,     -6.57291700000,    106.99047200000,12,MT-PSA,2009,"1,163,325,000.00",M1
107.025889,-6.59808,MT-PSA0456,MoRA,PP. Al Mabdaus Syiban Jogjogan,Wargajaya,Sukamakmur,Bogor,Jawa Barat,     -6.59808300000,    107.02588900000,12,MT-PSA,2009,"724,633,000.00",M2
107.050222200000064,-6.607888888999923,MT-PSA0457,MoRA,PP. Ummul Quro Gunung Batu,Sukakarya,Sukamakmur,Bogor,Jawa Barat,     -6.60788888900,    107.05022220000,12,MT-PSA,2009,"723,474,000.00",M2
106.849611100000061,-6.580888888999937,MT-PSA0458,MoRA,PP. Darun Nadwa Sukaraja,Cikeas,Sukaraja (Bogor),Bogor,Jawa Barat,     -6.58088888900,    106.84961110000,12,MT-PSA,2009,"1,144,257,000.00",M1
107.053611100000069,-6.526972221999927,MT-PSA0459,MoRA,PP. Al Hidayah Blok Tegal,BlokTegal,Sukamakmur,Bogor,Jawa Barat,     -6.52697222200,    107.05361110000,12,MT-PSA,2009,"1,144,029,000.00",M1
106.7895,-6.531638888999908,MT-PSA0460,MoRA,PP. Nurul Huda Tanah Sareal,Bogor,Tanah Sareal,Kota Bogor,Jawa Barat,     -6.53163888900,    106.78950000000,12,MT-PSA,2009,"722,847,000.00",M2
107.23325,-6.70481,MT-PSA0461,MoRA,PPS. Al Munawir,Waru Doyong,Cikalong Kulon,Cianjur,Jawa Barat,     -6.70480600000,    107.23325000000,12,MT-PSA,2009,"1,160,534,000.00",M1
107.21472220000004,-7.198777777999908,MT-PSA0467,MoRA,PPS. Mambaul Ulum,Pusaka Jaya,Pagelaran (Cianjur),Cianjur,Jawa Barat,     -7.19877777800,    107.21472220000,12,MT-PSA,2009,"733,390,000.00",M2
107.153444400000069,-7.26205555599995,MT-PSA0469,MoRA,PPS. Miftahul Ulum,Simajaya,Tanggeung,Cianjur,Jawa Barat,     -7.26205555600,    107.15344440000,12,MT-PSA,2009,"721,318,000.00",M2
107.188889,-7.24656,MT-PSA0470,MoRA,PPS. Nurul Huda,Giri Jaya,Tanggeung,Cianjur,Jawa Barat,     -7.24655600000,    107.18888900000,12,MT-PSA,2009,"718,406,000.00",M2
107.539361,-7.486556,MT-PSA0471,MoRA,PP. Nurul Falah,Sinar Jaya,Bungbulang,Garut,Jawa Barat,     -7.48655600000,    107.53936100000,12,MT-PSA,2009,"732,235,000.00",M2
107.4925,-7.52219,MT-PSA0472,MoRA,PP. Barokatul Huda,Purbayani,Caringin (Garut),Garut,Jawa Barat,     -7.52219400000,    107.49250000000,12,MT-PSA,2009,"1,147,191,000.00",M1
108.039194,-7.04678,MT-PSA0473,MoRA,PP. Kamasan,Sukarasa,Malangbong,Garut,Jawa Barat,     -7.04677800000,    108.03919400000,12,MT-PSA,2009,"722,158,000.00",M2
107.650278,-7.45481,MT-PSA0474,MoRA,PP. Nurul Falah,Desa Depok,Pakenjeng,Garut,Jawa Barat,     -7.45480600000,    107.65027800000,12,MT-PSA,2009,"720,112,000.00",M2
106.856833300000062,-6.894166666999922,MT-PSA0475,MoRA,PPS. Al Ibrahimiyah,Mekar Jaya,Caringin (Sukabumi),Sukabumi,Jawa Barat,     -6.89416666700,    106.85683330000,12,MT-PSA,2009,"733,243,000.00",M2
106.862166700000046,-6.87630555599992,MT-PSA0476,MoRA,PPS. Al Andalusia,Kulon,Caringin (Sukabumi),Sukabumi,Jawa Barat,     -6.87630555600,    106.86216670000,12,MT-PSA,2009,"1,144,351,000.00",M1
106.879638900000032,-6.921111110999959,MT-PSA0477,MoRA,PP. Al Muslimun,Caringin Wetan,Caringin (Sukabumi),Sukabumi,Jawa Barat,     -6.92111111100,    106.87963890000,12,MT-PSA,2009,"735,868,000.00",M2
106.492778,-7.22856,MT-PSA0478,MoRA,PP. Riyadul Mutafakirin,Mekarsakti,Ciemas,Sukabumi,Jawa Barat,     -7.22855600000,    106.49277800000,12,MT-PSA,2009,"716,691,000.00",M2
